-0.1,0.0
-0.0996,0.0
-0.0992,0.0
-0.0988,0.0
-0.0984,0.08
-0.098,0.0
-0.0976,0.0
-0.0972,0.0
-0.0968,0.0
-0.0964,0.0
-0.096,0.0
-0.0956,0.0
-0.0952,0.08
-0.0948,0.0
-0.0944,0.0
-0.094,0.0
-0.0936,0.0
-0.0932,0.0
-0.0928,0.0
-0.0924,0.0
-0.092,0.0
-0.0916,0.08
-0.0912,0.0
-0.0908,0.0
-0.0904,0.0
-0.09,0.0
-0.0896,0.0
-0.0892,0.08
-0.0888,0.0
-0.0884,0.0
-0.088,0.0
-0.0876,0.0
-0.0872,0.0
-0.0868,0.0
-0.0864,0.0
-0.086,0.0
-0.0856,0.0
-0.0852,0.0
-0.0848,0.0
-0.0844,0.0
-0.084,0.0
-0.0836,0.0
-0.0832,0.0
-0.0828,0.0
-0.0824,0.0
-0.082,0.0
-0.0816,0.0
-0.0812,0.0
-0.0808,0.0
-0.0804,0.0
-0.08,0.0
-0.0796,0.0
-0.0792,0.0
-0.0788,0.0
-0.0784,0.0
-0.078,0.0
-0.0776,0.08
-0.0772,0.08
-0.0768,0.0
-0.0764,0.0
-0.076,0.0
-0.0756,0.0
-0.0752,0.0
-0.0748,0.0
-0.0744,0.0
-0.074,0.0
-0.0736,0.0
-0.0732,0.0
-0.0728,0.0
-0.0724,0.0
-0.072,0.0
-0.0716,0.0
-0.0712,0.0
-0.0708,0.0
-0.0704,0.0
-0.07,0.0
-0.0696,0.0
-0.0692,0.0
-0.0688,0.08
-0.0684,0.0
-0.068,0.0
-0.0676,0.0
-0.0672,0.0
-0.0668,0.0
-0.0664,0.0
-0.066,0.0
-0.0656,0.0
-0.0652,0.0
-0.0648,0.0
-0.0644,0.0
-0.064,0.0
-0.0636,0.0
-0.0632,0.0
-0.0628,0.08
-0.0624,0.0
-0.062,0.0
-0.0616,0.0
-0.0612,0.0
-0.0608,0.0
-0.0604,0.0
-0.06,0.0
-0.0596,0.0
-0.0592,0.0
-0.0588,0.0
-0.0584,0.0
-0.058,0.08
-0.0576,0.0
-0.0572,0.0
-0.0568,0.0
-0.0564,0.0
-0.056,0.0
-0.0556,0.0
-0.0552,0.08
-0.0548,0.0
-0.0544,0.0
-0.054,0.08
-0.0536,0.0
-0.0532,0.0
-0.0528,0.0
-0.0524,0.0
-0.052,0.08
-0.0516,0.0
-0.0512,0.0
-0.0508,0.0
-0.0504,0.0
-0.05,0.0
-0.0496,0.08
-0.0492,0.0
-0.0488,0.0
-0.0484,0.0
-0.048,0.0
-0.0476,0.0
-0.0472,0.0
-0.0468,0.0
-0.0464,0.0
-0.046,0.0
-0.0456,0.0
-0.0452,0.0
-0.0448,0.0
-0.0444,0.0
-0.044,0.0
-0.0436,0.0
-0.0432,0.0
-0.0428,0.0
-0.0424,0.08
-0.042,0.08
-0.0416,0.08
-0.0412,0.0
-0.0408,0.0
-0.0404,0.0
-0.04,0.0
-0.0396,0.0
-0.0392,0.0
-0.0388,0.08
-0.0384,0.0
-0.038,0.0
-0.0376,0.0
-0.0372,0.08
-0.0368,0.0
-0.0364,0.0
-0.036,0.0
-0.0356,0.0
-0.0352,0.0
-0.0348,0.0
-0.0344,0.0
-0.034,0.0
-0.0336,0.0
-0.0332,0.0
-0.0328,0.0
-0.0324,0.0
-0.032,0.0
-0.0316,0.0
-0.0312,0.0
-0.0308,0.0
-0.0304,0.0
-0.03,0.0
-0.0296,0.0
-0.0292,0.08
-0.0288,0.0
-0.0284,0.08
-0.028,0.0
-0.0276,0.0
-0.0272,0.0
-0.0268,0.0
-0.0264,0.0
-0.026,0.0
-0.0256,0.0
-0.0252,0.0
-0.0248,0.08
-0.0244,0.0
-0.024,0.0
-0.0236,0.0
-0.0232,0.0
-0.0228,0.0
-0.0224,0.0
-0.022,0.0
-0.0216,0.0
-0.0212,0.0
-0.0208,0.0
-0.0204,0.0
-0.02,0.0
-0.0196,0.08
-0.0192,0.0
-0.0188,0.0
-0.0184,0.0
-0.018,0.0
-0.0176,0.0
-0.0172,0.08
-0.0168,0.0
-0.0164,0.0
-0.016,0.08
-0.0156,0.0
-0.0152,0.0
-0.0148,0.0
-0.0144,0.0
-0.014,0.0
-0.0136,0.08
-0.0132,0.0
-0.0128,0.0
-0.0124,0.0
-0.012,0.08
-0.0116,0.0
-0.0112,0.0
-0.0108,0.0
-0.0104,0.0
-0.01,0.0
-0.0096,0.0
-0.0092,0.0
-0.0088,0.0
-0.0084,0.0
-0.008,0.0
-0.0076,0.0
-0.0072,0.0
-0.0068,0.0
-0.0064,0.0
-0.006,0.0
-0.0056,0.0
-0.0052,0.0
-0.0048,0.0
-0.0044,0.0
-0.004,0.08
-0.0036,0.0
-0.0032,0.0
-0.0028,0.0
-0.0024,0.0
-0.002,0.0
-0.0016,0.0
-0.0012,0.0
-0.0008,0.0
-0.0004,0.0
-0.0,0.0
0.0004,0.0
0.0008,0.0
0.0012,0.0
0.0016,0.0
0.002,0.0
0.0024,0.08
0.0028,0.08
0.0032,-0.96
0.0036,-2.32
0.004,-3.04
0.0044,-3.04
0.0048,-3.12
0.0052,-2.88
0.0056,-3.12
0.006,-2.88
0.0064,-2.96
0.0068,-2.8
0.0072,1.04
0.0076,0.48
0.008,0.4
0.0084,0.4
0.0088,0.4
0.0092,0.32
0.0096,0.32
0.01,0.32
0.0104,0.16
0.0108,0.32
0.0112,0.32
0.0116,0.08
0.012,0.16
0.0124,0.16
0.0128,0.0
0.0132,0.0
0.0136,0.08
0.014,0.0
0.0144,-0.08
0.0148,0.0
0.0152,0.08
0.0156,0.0
0.016,0.08
0.0164,0.0
0.0168,0.0
0.0172,0.0
0.0176,0.0
0.018,0.0
0.0184,0.0
0.0188,0.08
0.0192,0.0
0.0196,0.08
0.02,0.08
0.0204,0.0
0.0208,0.08
0.0212,0.0
0.0216,0.08
0.022,0.0
0.0224,0.0
0.0228,0.0
0.0232,0.0
0.0236,0.0
0.024,0.0
0.0244,0.0
0.0248,0.08
0.0252,0.0
0.0256,0.08
0.026,0.0
0.0264,0.0
0.0268,0.0
0.0272,0.0
0.0276,0.0
0.028,0.0
0.0284,0.0
0.0288,0.0
0.0292,0.0
0.0296,0.0
0.03,0.0
0.0304,0.0
0.0308,0.0
0.0312,0.0
0.0316,0.0
0.032,0.0
0.0324,0.0
0.0328,0.0
0.0332,0.0
0.0336,0.08
0.034,0.0
0.0344,0.0
0.0348,0.0
0.0352,0.0
0.0356,0.0
0.036,0.0
0.0364,0.0
0.0368,0.0
0.0372,0.0
0.0376,0.08
0.038,0.0
0.0384,0.0
0.0388,0.0
0.0392,0.0
0.0396,0.0
0.04,0.0
0.0404,0.0
0.0408,0.0
0.0412,0.0
0.0416,0.0
0.042,0.0
0.0424,-1.52
0.0428,-0.96
0.0432,-1.04
0.0436,-1.12
0.044,-0.96
0.0444,-1.04
0.0448,-0.96
0.0452,-0.88
0.0456,-0.88
0.046,-0.72
0.0464,-0.64
0.0468,-0.72
0.0472,-0.56
0.0476,-0.56
0.048,-0.48
0.0484,-0.48
0.0488,-0.32
0.0492,-0.4
0.0496,-0.32
0.05,-0.32
0.0504,-0.24
0.0508,-0.16
0.0512,-0.16
0.0516,-0.08
0.052,0.0
0.0524,0.0
0.0528,0.0
0.0532,0.0
0.0536,0.0
0.054,0.0
0.0544,0.0
0.0548,0.08
0.0552,0.0
0.0556,0.0
0.056,0.0
0.0564,0.0
0.0568,0.0
0.0572,0.0
0.0576,0.0
0.058,0.0
0.0584,0.08
0.0588,0.0
0.0592,0.0
0.0596,0.0
0.06,0.0
0.0604,0.0
0.0608,0.0
0.0612,0.0
0.0616,0.0
0.062,0.0
0.0624,0.0
0.0628,0.0
0.0632,0.0
0.0636,0.0
0.064,0.0
0.0644,0.0
0.0648,0.0
0.0652,0.0
0.0656,0.0
0.066,0.0
0.0664,0.0
0.0668,0.0
0.0672,0.0
0.0676,0.08
0.068,0.08
0.0684,0.0
0.0688,0.0
0.0692,0.08
0.0696,0.0
0.07,0.0
0.0704,0.08
0.0708,0.0
0.0712,0.0
0.0716,0.08
0.072,0.0
0.0724,0.0
0.0728,0.0
0.0732,0.0
0.0736,0.0
0.074,0.0
0.0744,0.0
0.0748,0.0
0.0752,0.0
0.0756,0.08
0.076,0.0
0.0764,0.0
0.0768,0.0
0.0772,0.0
0.0776,0.0
0.078,0.0
0.0784,0.0
0.0788,0.0
0.0792,0.08
0.0796,0.0
0.08,0.0
0.0804,0.0
0.0808,0.0
0.0812,0.0
0.0816,0.0
0.082,0.0
0.0824,0.0
0.0828,-0.8
0.0832,-2.48
0.0836,-2.0
0.084,-1.92
0.0844,-1.84
0.0848,-1.76
0.0852,-1.84
0.0856,-1.68
0.086,-1.52
0.0864,-1.52
0.0868,-1.44
0.0872,-1.44
0.0876,-1.36
0.088,-1.28
0.0884,-1.2
0.0888,-1.2
0.0892,-1.04
0.0896,0.24
0.09,0.24
0.0904,0.32
0.0908,0.32
0.0912,0.16
0.0916,0.24
0.092,0.24
0.0924,0.08
0.0928,0.08
0.0932,0.16
0.0936,0.0
0.094,0.0
0.0944,0.08
0.0948,0.0
0.0952,0.0
0.0956,0.16
0.096,0.08
0.0964,-0.08
0.0968,0.08
0.0972,0.0
0.0976,0.08
0.098,0.08
0.0984,0.0
0.0988,0.0
0.0992,0.0
0.0996,0.0
0.1,0.08
0.1004,0.0
0.1008,0.0
0.1012,0.0
0.1016,0.0
0.102,0.0
0.1024,0.0
0.1028,0.0
0.1032,0.0
0.1036,0.0
0.104,0.0
0.1044,0.0
0.1048,0.0
0.1052,0.0
0.1056,0.0
0.106,0.0
0.1064,0.0
0.1068,0.0
0.1072,0.0
0.1076,0.0
0.108,0.08
0.1084,0.08
0.1088,0.0
0.1092,0.08
0.1096,0.0
0.11,0.0
0.1104,0.0
0.1108,0.0
0.1112,0.0
0.1116,0.08
0.112,0.0
0.1124,0.0
0.1128,0.0
0.1132,0.0
0.1136,0.0
0.114,0.0
0.1144,0.0
0.1148,0.0
0.1152,0.0
0.1156,0.0
0.116,0.08
0.1164,0.0
0.1168,0.0
0.1172,0.0
0.1176,0.0
0.118,0.0
0.1184,0.08
0.1188,0.08
0.1192,0.08
0.1196,0.0
0.12,0.08
0.1204,0.0
0.1208,0.0
0.1212,0.0
0.1216,0.0
0.122,0.0
0.1224,-2.8
0.1228,-4.16
0.1232,-4.08
0.1236,-3.76
0.124,1.2
0.1244,0.8
0.1248,0.96
0.1252,0.96
0.1256,0.64
0.126,0.72
0.1264,0.56
0.1268,0.08
0.1272,0.08
0.1276,0.08
0.128,-0.24
0.1284,-0.16
0.1288,0.08
0.1292,-0.08
0.1296,0.0
0.13,0.08
0.1304,-0.16
0.1308,-0.08
0.1312,0.08
0.1316,0.0
0.132,0.0
0.1324,0.08
0.1328,0.0
0.1332,0.08
0.1336,0.0
0.134,0.08
0.1344,0.0
0.1348,0.08
0.1352,0.0
0.1356,0.0
0.136,0.08
0.1364,0.0
0.1368,0.0
0.1372,0.08
0.1376,0.0
0.138,0.0
0.1384,0.0
0.1388,0.0
0.1392,0.0
